"No.","Time","Source","Destination","Protocol","Length","Info"
"218","18.990298843","192.168.31.108","54.148.237.155","TCP","66","48022  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=776508924 TSecr=1038285884"
"219","18.990313812","54.148.237.155","192.168.31.108","TCP","74","443  >  48024 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=1038285884 TSecr=776508671 WS=256"
"220","18.990317736","192.168.31.108","54.148.237.155","TCP","66","48024  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=776508924 TSecr=1038285884"
"221","18.990540502","192.168.31.108","54.148.237.155","TLSv1.2","279","Client Hello"
"222","18.990724337","192.168.31.108","54.148.237.155","TLSv1.2","279","Client Hello"
"223","19.253948956","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=1 Ack=214 Win=30464 Len=0 TSval=1038286177 TSecr=776508924"
"224","19.253976479","54.148.237.155","192.168.31.108","TCP","74","443  >  48028 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=1038286140 TSecr=776508921 WS=256"
"225","19.254008997","192.168.31.108","54.148.237.155","TCP","66","48028  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=776509187 TSecr=1038286140"
"226","19.254060199","54.148.237.155","192.168.31.108","TCP","66","443  >  48024 [ACK] Seq=1 Ack=214 Win=30464 Len=0 TSval=1038286178 TSecr=776508924"
"227","19.254069682","54.148.237.155","192.168.31.108","TCP","74","443  >  48026 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=1038286140 TSecr=776508921 WS=256"
"228","19.254078831","192.168.31.108","54.148.237.155","TCP","66","48026  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=776509187 TSecr=1038286140"
"229","19.254101428","54.148.237.155","192.168.31.108","TLSv1.2","3469","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"230","19.254111107","192.168.31.108","54.148.237.155","TCP","66","48022  >  443 [ACK] Seq=214 Ack=3404 Win=60928 Len=0 TSval=776509187 TSecr=1038286178"
"231","19.254101573","54.148.237.155","192.168.31.108","TLSv1.2","3469","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"232","19.254123995","192.168.31.108","54.148.237.155","TCP","66","48024  >  443 [ACK] Seq=214 Ack=3404 Win=60928 Len=0 TSval=776509187 TSecr=1038286179"
"233","19.260585698","192.168.31.108","54.148.237.155","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"234","19.262615351","192.168.31.108","54.148.237.155","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"235","19.262724076","192.168.31.108","54.148.237.155","TLSv1.2","279","Client Hello"
"236","19.262989439","192.168.31.108","54.148.237.155","TCP","1514","48024  >  443 [ACK] Seq=340 Ack=3404 Win=64128 Len=1448 TSval=776509196 TSecr=1038286179 [TCP segment of a reassembled PDU]"
"237","19.262994520","192.168.31.108","54.148.237.155","TLSv1.2","1214","Application Data"
"238","19.263050335","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [ACK] Seq=340 Ack=3404 Win=64128 Len=1448 TSval=776509196 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"239","19.263053391","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [PSH, ACK] Seq=1788 Ack=3404 Win=64128 Len=1448 TSval=776509196 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"240","19.263057683","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [ACK] Seq=3236 Ack=3404 Win=64128 Len=1448 TSval=776509196 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"241","19.263059252","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [PSH, ACK] Seq=4684 Ack=3404 Win=64128 Len=1448 TSval=776509196 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"242","19.263176240","192.168.31.108","54.148.237.155","TLSv1.2","279","Client Hello"
"243","19.267642248","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [ACK] Seq=6132 Ack=3404 Win=64128 Len=1448 TSval=776509201 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"244","19.267649544","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [PSH, ACK] Seq=7580 Ack=3404 Win=64128 Len=1448 TSval=776509201 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"245","19.270080496","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [ACK] Seq=9028 Ack=3404 Win=64128 Len=1448 TSval=776509203 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"246","19.270086095","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [PSH, ACK] Seq=10476 Ack=3404 Win=64128 Len=1448 TSval=776509203 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"247","19.274119263","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [ACK] Seq=11924 Ack=3404 Win=64128 Len=1448 TSval=776509207 TSecr=1038286178 [TCP segment of a reassembled PDU]"
"248","19.560738544","54.148.237.155","192.168.31.108","TCP","66","443  >  48028 [ACK] Seq=1 Ack=214 Win=30464 Len=0 TSval=1038286460 TSecr=776509196"
"249","19.560766880","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3404 Ack=1788 Win=33280 Len=0 TSval=1038286461 TSecr=776509196"
"250","19.560791229","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [ACK] Seq=13372 Ack=3404 Win=64128 Len=1448 TSval=776509494 TSecr=1038286461 [TCP segment of a reassembled PDU]"
"251","19.560813174","192.168.31.108","54.148.237.155","TCP","1514","48022  >  443 [PSH, ACK] Seq=14820 Ack=3404 Win=64128 Len=1448 TSval=776509494 TSecr=1038286461 [TCP segment of a reassembled PDU]"
"252","19.560825758","192.168.31.108","54.148.237.155","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"253","19.560830559","192.168.31.108","54.148.237.155","TLSv1.2","375","Application Data"
"254","19.560839919","54.148.237.155","192.168.31.108","TCP","66","443  >  48024 [ACK] Seq=3404 Ack=1788 Win=33280 Len=0 TSval=1038286461 TSecr=776509194"
"255","19.560848746","54.148.237.155","192.168.31.108","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"256","19.560854916","192.168.31.108","54.148.237.155","TCP","66","48022  >  443 [ACK] Seq=18025 Ack=3455 Win=64128 Len=0 TSval=776509494 TSecr=1038286464"
"257","19.560874483","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3455 Ack=4684 Win=39168 Len=0 TSval=1038286465 TSecr=776509196"
"258","19.560887782","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3455 Ack=7580 Win=44800 Len=0 TSval=1038286465 TSecr=776509196"
"259","19.560905421","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3455 Ack=10476 Win=50688 Len=0 TSval=1038286465 TSecr=776509201"
"260","19.560911648","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3455 Ack=13372 Win=56576 Len=0 TSval=1038286466 TSecr=776509203"
"261","19.560918482","54.148.237.155","192.168.31.108","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"262","19.560925551","192.168.31.108","54.148.237.155","TCP","66","48024  >  443 [ACK] Seq=2936 Ack=3455 Win=64128 Len=0 TSval=776509494 TSecr=1038286464"
"263","19.560935175","54.148.237.155","192.168.31.108","TCP","66","443  >  48026 [ACK] Seq=1 Ack=214 Win=30464 Len=0 TSval=1038286466 TSecr=776509196"
"264","19.560955551","54.148.237.155","192.168.31.108","TLSv1.2","336","Application Data"
"265","19.560960755","192.168.31.108","54.148.237.155","TCP","66","48024  >  443 [ACK] Seq=2936 Ack=3725 Win=63872 Len=0 TSval=776509494 TSecr=1038286515"
"266","19.560970677","54.148.237.155","192.168.31.108","TLSv1.2","3469","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"267","19.560977947","192.168.31.108","54.148.237.155","TCP","66","48028  >  443 [ACK] Seq=214 Ack=3404 Win=60928 Len=0 TSval=776509494 TSecr=1038286466"
"268","19.560970842","54.148.237.155","192.168.31.108","TLSv1.2","3469","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"269","19.560987796","192.168.31.108","54.148.237.155","TCP","66","48026  >  443 [ACK] Seq=214 Ack=3404 Win=60928 Len=0 TSval=776509494 TSecr=1038286467"
"270","19.567831548","192.168.31.108","54.148.237.155","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"271","19.573550341","192.168.31.108","54.148.237.155","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"272","19.868137131","54.148.237.155","192.168.31.108","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"273","19.868163391","192.168.31.108","54.148.237.155","TCP","66","48028  >  443 [ACK] Seq=340 Ack=3455 Win=64128 Len=0 TSval=776509801 TSecr=1038286773"
"274","19.868199570","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3455 Ack=16268 Win=62208 Len=0 TSval=1038286771 TSecr=776509494"
"275","19.868209407","54.148.237.155","192.168.31.108","TCP","66","443  >  48022 [ACK] Seq=3455 Ack=18025 Win=65792 Len=0 TSval=1038286771 TSecr=776509494"
"276","19.868214735","54.148.237.155","192.168.31.108","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"277","19.868220154","192.168.31.108","54.148.237.155","TCP","66","48026  >  443 [ACK] Seq=340 Ack=3455 Win=64128 Len=0 TSval=776509801 TSecr=1038286773"
"278","19.868230960","54.148.237.155","192.168.31.108","TLSv1.2","336","Application Data"
"279","19.868305829","192.168.31.108","54.148.237.155","TCP","66","48022  >  443 [ACK] Seq=18025 Ack=3725 Win=64128 Len=0 TSval=776509802 TSecr=1038286824"
"280","23.513136709","192.168.31.108","46.228.223.184","TCP","66","[TCP Dup ACK 96#2] 43756  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=306109257 TSecr=2797338872"
"281","23.556181438","46.228.223.184","192.168.31.108","TCP","66","[TCP Dup ACK 97#2] [TCP ACKed unseen segment] 443  >  43756 [ACK] Seq=1 Ack=2 Win=260 Len=0 TSval=2797349114 TSecr=306048165"
